state_fips,state_abbr,zcta,cd
30,MT,59841,0
30,MT,59842,0
30,MT,59843,0
30,MT,59844,0
30,MT,59845,0
30,MT,59846,0
30,MT,59847,0
30,MT,59848,0
30,MT,59851,0
30,MT,59853,0
30,MT,59854,0
30,MT,59855,0
30,MT,59856,0
30,MT,59858,0
30,MT,59859,0
30,MT,59860,0
30,MT,59863,0
30,MT,59864,0
30,MT,59865,0
30,MT,59866,0
30,MT,59867,0
30,MT,59868,0
30,MT,59870,0
30,MT,59871,0
30,MT,59872,0
30,MT,59873,0
30,MT,59874,0
30,MT,59875,0
30,MT,59901,0
30,MT,59910,0
30,MT,59911,0
30,MT,59912,0
30,MT,59913,0
30,MT,59914,0
30,MT,59915,0
30,MT,59916,0
30,MT,59917,0
30,MT,59918,0
30,MT,59919,0
30,MT,59920,0
30,MT,59922,0
30,MT,59923,0
30,MT,59925,0
30,MT,59926,0
30,MT,59927,0
30,MT,59928,0
30,MT,59929,0
30,MT,59930,0
30,MT,59931,0
30,MT,59932,0
30,MT,59933,0
30,MT,59934,0
30,MT,59935,0
30,MT,59936,0
30,MT,59937,0
30,MT,82801,0
31,NE,51557,1
31,NE,57078,3
31,NE,66541,3
31,NE,68001,1
31,NE,68002,1
31,NE,68003,1
31,NE,68004,1
31,NE,68005,1
31,NE,68007,1
31,NE,68007,2
31,NE,68008,1
31,NE,68010,2
31,NE,68014,1
31,NE,68015,1
31,NE,68016,1
31,NE,68017,1
31,NE,68018,1
31,NE,68019,1
31,NE,68020,1
31,NE,68022,2
31,NE,68023,1
31,NE,68025,1
31,NE,68028,2
31,NE,68029,1
31,NE,68030,3
31,NE,68031,1
31,NE,68033,1
31,NE,68034,1
31,NE,68036,1
31,NE,68037,1
31,NE,68038,1
31,NE,68039,1
31,NE,68040,1
31,NE,68041,1
31,NE,68042,1
31,NE,68044,1
31,NE,68045,1
31,NE,68046,2
31,NE,68047,1
31,NE,68047,3
31,NE,68048,1
31,NE,68050,1
31,NE,68055,1
31,NE,68057,1
31,NE,68058,1
31,NE,68059,2
31,NE,68061,1
31,NE,68062,1
31,NE,68063,1
31,NE,68064,1
31,NE,68064,2
31,NE,68065,1
31,NE,68066,1
31,NE,68067,1
31,NE,68068,1
31,NE,68069,2
31,NE,68070,1
31,NE,68071,1
31,NE,68072,1
31,NE,68073,1
31,NE,68102,2
31,NE,68104,2
31,NE,68105,2
31,NE,68106,2
31,NE,68107,2
31,NE,68108,2
31,NE,68110,2
31,NE,68111,2
31,NE,68112,1
31,NE,68112,2
31,NE,68113,1
31,NE,68114,2
31,NE,68116,2
31,NE,68117,2
31,NE,68118,2
31,NE,68122,1
31,NE,68122,2
31,NE,68123,1
31,NE,68123,2
31,NE,68124,2
31,NE,68127,2
31,NE,68128,2
31,NE,68130,2
31,NE,68131,2
31,NE,68132,2
31,NE,68133,1
31,NE,68133,2
31,NE,68134,2
31,NE,68135,2
31,NE,68136,2
31,NE,68137,2
31,NE,68138,2
31,NE,68142,1
31,NE,68142,2
31,NE,68144,2
31,NE,68147,1
31,NE,68147,2
31,NE,68152,1
31,NE,68152,2
31,NE,68154,2
31,NE,68157,1
31,NE,68157,2
31,NE,68164,2
31,NE,68178,2
31,NE,68301,1
31,NE,68301,3
31,NE,68303,3
31,NE,68304,1
31,NE,68305,3
31,NE,68307,1
31,NE,68309,3
31,NE,68310,3
31,NE,68313,1
31,NE,68314,1
31,NE,68315,3
31,NE,68316,1
31,NE,68316,3
31,NE,68317,1
31,NE,68318,3
31,NE,68319,3
31,NE,68320,3
31,NE,68321,3
31,NE,68322,3
31,NE,68323,3
31,NE,68324,1
31,NE,68325,3
31,NE,68326,3
31,NE,68327,3
31,NE,68328,3
31,NE,68329,1
31,NE,68329,3
31,NE,68331,3
31,NE,68332,3
31,NE,68333,1
31,NE,68333,3
31,NE,68335,3
31,NE,68336,1
31,NE,68337,3
31,NE,68338,3
31,NE,68339,1
31,NE,68340,3
31,NE,68341,3
31,NE,68342,3
31,NE,68343,1
31,NE,68343,3
31,NE,68344,1
31,NE,68345,3
31,NE,68346,1
31,NE,68347,1
31,NE,68348,3
31,NE,68349,1
31,NE,68350,3
31,NE,68351,3
31,NE,68352,3
31,NE,68354,3
31,NE,68355,3
31,NE,68357,3
31,NE,68358,1
31,NE,68358,3
31,NE,68359,1
31,NE,68359,3
31,NE,68360,1
31,NE,68361,3
31,NE,68362,3
31,NE,68364,1
31,NE,68365,3
31,NE,68366,1
31,NE,68367,1
31,NE,68367,3
31,NE,68368,1
31,NE,68370,3
31,NE,68371,3
31,NE,68372,1
31,NE,68375,3
31,NE,68376,3
31,NE,68377,3
31,NE,68378,3
31,NE,68379,3
31,NE,68380,3
31,NE,68381,3
31,NE,68382,1
31,NE,68401,3
31,NE,68402,1
31,NE,68403,1
31,NE,68404,1
31,NE,68405,1
31,NE,68406,3
31,NE,68407,1
31,NE,68409,1
31,NE,68410,1
31,NE,68413,1
31,NE,68414,3
31,NE,68415,3
31,NE,68416,3
31,NE,68417,1
31,NE,68418,1
31,NE,68419,1
31,NE,68420,3
31,NE,68421,3
31,NE,68422,3
31,NE,68423,1
31,NE,68424,3
31,NE,68428,1
31,NE,68430,1
31,NE,68431,3
31,NE,68433,3
31,NE,68434,1
31,NE,68436,3
31,NE,68437,3
31,NE,68438,1
31,NE,68439,1
31,NE,68440,3
31,NE,68441,3
31,NE,68442,3
31,NE,68443,3
31,NE,68444,3
31,NE,68445,3
31,NE,68446,1
31,NE,68447,3
31,NE,68448,1
31,NE,68450,3
31,NE,68452,3
31,NE,68453,3
31,NE,68454,1
31,NE,68455,1
31,NE,68456,1
31,NE,68457,3
31,NE,68458,3
31,NE,68460,3
31,NE,68461,1
31,NE,68462,1
31,NE,68463,1
31,NE,68464,3
31,NE,68465,3
31,NE,68466,3
31,NE,68467,3
31,NE,68502,1
31,NE,68503,1
31,NE,68504,1
31,NE,68505,1
31,NE,68506,1
31,NE,68507,1
31,NE,68508,1
31,NE,68510,1
31,NE,68512,1
31,NE,68514,1
31,NE,68516,1
31,NE,68517,1
31,NE,68520,1
31,NE,68521,1
31,NE,68522,1
31,NE,68523,1
31,NE,68524,1
31,NE,68526,1
31,NE,68527,1
31,NE,68528,1
31,NE,68531,1
31,NE,68532,1
31,NE,68601,1
31,NE,68620,3
31,NE,68621,1
31,NE,68622,3
31,NE,68623,3
31,NE,68624,1
31,NE,68626,1
31,NE,68627,3
31,NE,68628,1
31,NE,68628,3
31,NE,68629,1
31,NE,68631,1
31,NE,68632,1
31,NE,68633,1
31,NE,68634,1
31,NE,68635,1
31,NE,68636,3
31,NE,68637,3
31,NE,68638,3
31,NE,68640,1
31,NE,68640,3
31,NE,68641,1
31,NE,68642,1
31,NE,68643,1
31,NE,68644,1
31,NE,68647,1
31,NE,68648,1
31,NE,68649,1
31,NE,68651,1
31,NE,68652,3
31,NE,68653,1
31,NE,68654,1
31,NE,68654,3
31,NE,68655,3
31,NE,68658,1
31,NE,68659,1
31,NE,68660,1
31,NE,68660,3
31,NE,68661,1
31,NE,68662,1
31,NE,68663,1
31,NE,68663,3
31,NE,68664,1
31,NE,68665,3
31,NE,68666,1
31,NE,68667,1
31,NE,68669,1
31,NE,68701,1
31,NE,68701,3
31,NE,68710,3
31,NE,68711,3
31,NE,68713,3
31,NE,68714,3
31,NE,68715,1
31,NE,68716,1
31,NE,68717,3
31,NE,68718,3
31,NE,68719,3
31,NE,68720,3
31,NE,68722,3
31,NE,68723,3
31,NE,68724,3
31,NE,68725,3
31,NE,68726,3
31,NE,68727,3
31,NE,68728,3
31,NE,68729,3
31,NE,68730,3
31,NE,68731,3
31,NE,68732,3
31,NE,68733,1
31,NE,68733,3
31,NE,68734,3
31,NE,68735,3
31,NE,68736,3
31,NE,68739,3
31,NE,68740,1
31,NE,68740,3
31,NE,68741,3
31,NE,68742,3
31,NE,68743,3
31,NE,68745,3
31,NE,68746,3
31,NE,68747,3
31,NE,68748,1
31,NE,68749,3
31,NE,68751,3
31,NE,68752,1
31,NE,68752,3
31,NE,68753,3
31,NE,68755,3
31,NE,68756,3
31,NE,68757,3
31,NE,68758,1
31,NE,68758,3
31,NE,68759,3
31,NE,68760,3
31,NE,68761,3
31,NE,68763,3
31,NE,68764,3
31,NE,68765,3
31,NE,68766,3
31,NE,68767,3
31,NE,68768,1
31,NE,68769,3
31,NE,68770,3
31,NE,68771,3
31,NE,68773,3
31,NE,68774,3
31,NE,68776,3
31,NE,68777,3
31,NE,68778,3
31,NE,68779,1
31,NE,68780,3
31,NE,68781,1
31,NE,68781,3
31,NE,68783,3
31,NE,68784,1
31,NE,68784,3
31,NE,68785,3
31,NE,68786,3
31,NE,68787,3
31,NE,68788,1
31,NE,68789,3
31,NE,68790,3
31,NE,68791,1
31,NE,68791,3
31,NE,68792,3
31,NE,68801,3
31,NE,68803,3
31,NE,68810,3
31,NE,68812,3
31,NE,68813,3
31,NE,68814,3
31,NE,68815,3
31,NE,68816,3
31,NE,68817,3
31,NE,68818,3
31,NE,68820,3
31,NE,68821,3
31,NE,68822,3
31,NE,68823,3
31,NE,68824,3
31,NE,68825,3
31,NE,68826,3
31,NE,68827,3
31,NE,68828,3
31,NE,68831,3
31,NE,68832,3
31,NE,68833,3
31,NE,68834,3
31,NE,68835,3
31,NE,68836,3
31,NE,68837,3
31,NE,68838,3
31,NE,68840,3
31,NE,68841,3
31,NE,68842,3
31,NE,68843,3
31,NE,68844,3
31,NE,68845,3
31,NE,68846,3
31,NE,68847,3
31,NE,68849,3
31,NE,68850,3
31,NE,68852,3
31,NE,68853,3
31,NE,68854,3
31,NE,68855,3
31,NE,68856,3
31,NE,68858,3
31,NE,68859,3
31,NE,68860,3
31,NE,68861,3
31,NE,68862,3
31,NE,68863,3
31,NE,68864,3
31,NE,68865,3
31,NE,68866,3
31,NE,68869,3
31,NE,68870,3
31,NE,68871,3
31,NE,68872,3
31,NE,68873,3
31,NE,68874,3
31,NE,68875,3
31,NE,68876,3
31,NE,68878,3
31,NE,68879,3
31,NE,68881,3
31,NE,68882,3
31,NE,68883,3
31,NE,68901,3
31,NE,68920,3
31,NE,68922,3
31,NE,68923,3
31,NE,68924,3
31,NE,68925,3
31,NE,68926,3
31,NE,68927,3
31,NE,68928,3
31,NE,68929,3
31,NE,68930,3
31,NE,68932,3
31,NE,68933,3
31,NE,68934,3
31,NE,68935,3
31,NE,68936,3
31,NE,68937,3
31,NE,68938,3
31,NE,68939,3
31,NE,68940,3
31,NE,68941,3
31,NE,68942,3
31,NE,68943,3
31,NE,68944,3
31,NE,68945,3
31,NE,68946,3
31,NE,68947,3
31,NE,68948,3
31,NE,68949,3
31,NE,68950,3
31,NE,68952,3
31,NE,68954,3
31,NE,68955,3
31,NE,68956,3
31,NE,68957,3
31,NE,68958,3
31,NE,68959,3
31,NE,68960,3
31,NE,68961,3
31,NE,68964,3
31,NE,68966,3
31,NE,68967,3
31,NE,68969,3
31,NE,68970,3
31,NE,68971,3
31,NE,68972,3
31,NE,68973,3
31,NE,68974,3
31,NE,68975,3
31,NE,68976,3
31,NE,68977,3
31,NE,68978,3
31,NE,68979,3
31,NE,68980,3
31,NE,68981,3
31,NE,68982,3
31,NE,69001,3
31,NE,69020,3
31,NE,69021,3
31,NE,69022,3
31,NE,69023,3
31,NE,69024,3
31,NE,69025,3
31,NE,69026,3
31,NE,69027,3
31,NE,69028,3
31,NE,69029,3
31,NE,69030,3
31,NE,69032,3
31,NE,69033,3
31,NE,69034,3
31,NE,69036,3
31,NE,69037,3
31,NE,69038,3
31,NE,69039,3
31,NE,69040,3
31,NE,69041,3
31,NE,69042,3
31,NE,69043,3
31,NE,69044,3
31,NE,69045,3
31,NE,69046,3
31,NE,69101,3
31,NE,69120,3
31,NE,69121,3
31,NE,69122,3
31,NE,69123,3
31,NE,69125,3
31,NE,69127,3
31,NE,69128,3
31,NE,69129,3
31,NE,69130,3
31,NE,69131,3
31,NE,69132,3
31,NE,69133,3
31,NE,69134,3
31,NE,69135,3
31,NE,69138,3
31,NE,69140,3
31,NE,69141,3
31,NE,69142,3
31,NE,69143,3
31,NE,69144,3
31,NE,69145,3
31,NE,69146,3
31,NE,69147,3
31,NE,69148,3
31,NE,69149,3
31,NE,69150,3
31,NE,69151,3
31,NE,69152,3
31,NE,69153,3
31,NE,69154,3
31,NE,69155,3
31,NE,69156,3
31,NE,69157,3
31,NE,69161,3
31,NE,69162,3
31,NE,69163,3
31,NE,69165,3
31,NE,69166,3
31,NE,69167,3
31,NE,69168,3
31,NE,69169,3
31,NE,69170,3
31,NE,69171,3
31,NE,69201,3
31,NE,69210,3
31,NE,69211,3
31,NE,69212,3
31,NE,69214,3
31,NE,69216,3
31,NE,69217,3
31,NE,69218,3
31,NE,69219,3
31,NE,69220,3
31,NE,69221,3
31,NE,69301,3
31,NE,69331,3
31,NE,69333,3
31,NE,69334,3
31,NE,69335,3
31,NE,69336,3
31,NE,69337,3
31,NE,69339,3
31,NE,69340,3
31,NE,69341,3
31,NE,69343,3
31,NE,69345,3
31,NE,69346,3
31,NE,69347,3
31,NE,69348,3
31,NE,69350,3
31,NE,69351,3
31,NE,69352,3
31,NE,69353,3
31,NE,69354,3
31,NE,69355,3
31,NE,69356,3
31,NE,69357,3
31,NE,69358,3
31,NE,69360,3
31,NE,69361,3
31,NE,69365,3
31,NE,69366,3
31,NE,69367,3
31,NE,80758,3
31,NE,82082,3
32,NV,84034,4
32,NV,89001,4
32,NV,89002,3
32,NV,89003,4
32,NV,89004,3
32,NV,89004,4
32,NV,89005,3
32,NV,89005,4
32,NV,89007,4
32,NV,89008,4
32,NV,89010,4
32,NV,89011,1
32,NV,89011,3
32,NV,89012,3
32,NV,89013,4
32,NV,89014,1
32,NV,89014,3
32,NV,89015,3
32,NV,89017,4
32,NV,89018,4
32,NV,89019,3
32,NV,89020,4
32,NV,89021,4
32,NV,89022,4
32,NV,89025,4
32,NV,89026,3
32,NV,89027,4
32,NV,89029,3
32,NV,89030,1
32,NV,89030,4
32,NV,89031,4
32,NV,89032,4
32,NV,89039,3
32,NV,89040,4
32,NV,89042,4
32,NV,89043,4
32,NV,89044,3
32,NV,89045,4
32,NV,89046,3
32,NV,89047,4
32,NV,89048,4
32,NV,89049,4
32,NV,89052,3
32,NV,89054,3
32,NV,89060,4
32,NV,89061,4
32,NV,89074,3
32,NV,89081,4
32,NV,89084,4
32,NV,89085,4
32,NV,89086,4
32,NV,89101,1
32,NV,89102,1
32,NV,89103,1
32,NV,89104,1
32,NV,89106,1
32,NV,89106,4
32,NV,89107,1
32,NV,89108,1
32,NV,89108,4
32,NV,89109,1
32,NV,89110,1
32,NV,89110,4
32,NV,89113,1
32,NV,89113,3
32,NV,89115,1
32,NV,89115,4
32,NV,89117,1
32,NV,89117,3
32,NV,89118,1
32,NV,89118,3
32,NV,89119,1
32,NV,89119,3
32,NV,89120,1
32,NV,89120,3
32,NV,89121,1
32,NV,89122,1
32,NV,89122,3
32,NV,89123,3
32,NV,89124,3
32,NV,89124,4
32,NV,89128,1
32,NV,89128,4
32,NV,89129,4
32,NV,89130,4
32,NV,89131,4
32,NV,89134,3
32,NV,89134,4
32,NV,89135,3
32,NV,89138,3
32,NV,89139,3
32,NV,89141,3
32,NV,89142,1
32,NV,89142,4
32,NV,89143,4
32,NV,89144,3
32,NV,89144,4
32,NV,89145,1
32,NV,89145,3
32,NV,89146,1
32,NV,89147,1
32,NV,89147,3
32,NV,89148,3
32,NV,89149,4
32,NV,89156,1
32,NV,89156,3
32,NV,89156,4
32,NV,89161,3
32,NV,89166,4
32,NV,89169,1
32,NV,89178,3
32,NV,89179,3
32,NV,89183,3
32,NV,89191,4
32,NV,89301,4
32,NV,89310,2
32,NV,89310,4
32,NV,89311,4
32,NV,89314,4
32,NV,89316,2
32,NV,89316,4
32,NV,89317,4
32,NV,89318,4
32,NV,89319,4
32,NV,89402,2
32,NV,89403,2
32,NV,89404,2
32,NV,89405,2
32,NV,89406,2
32,NV,89408,2
32,NV,89409,4
32,NV,89410,2
32,NV,89411,2
32,NV,89412,2
32,NV,89413,2
32,NV,89414,2
32,NV,89415,4
32,NV,89418,2
32,NV,89419,2
32,NV,89420,4
32,NV,89421,2
32,NV,89422,4
32,NV,89423,2
32,NV,89424,2
32,NV,89425,2
32,NV,89426,2
32,NV,89427,4
32,NV,89428,2
32,NV,89429,2
32,NV,89430,4
32,NV,89431,2
32,NV,89433,2
32,NV,89434,2
32,NV,89436,2
32,NV,89438,2
32,NV,89439,2
32,NV,89440,2
32,NV,89441,2
32,NV,89442,2
32,NV,89444,2
32,NV,89444,4
32,NV,89445,2
32,NV,89446,2
32,NV,89447,2
32,NV,89447,4
32,NV,89448,2
32,NV,89449,2
32,NV,89450,2
32,NV,89451,2
32,NV,89460,2
32,NV,89501,2
32,NV,89502,2
32,NV,89503,2
32,NV,89506,2
32,NV,89508,2
32,NV,89509,2
32,NV,89510,2
32,NV,89511,2
32,NV,89512,2
32,NV,89519,2
32,NV,89521,2
32,NV,89523,2
32,NV,89701,2
32,NV,89702,2
32,NV,89703,2
32,NV,89704,2
32,NV,89705,2
32,NV,89706,2
32,NV,89801,2
32,NV,89815,2
32,NV,89820,2
32,NV,89821,2
32,NV,89822,2
32,NV,89823,2
32,NV,89825,2
32,NV,89826,2
32,NV,89828,2
32,NV,89830,2
32,NV,89831,2
32,NV,89832,2
32,NV,89833,2
32,NV,89834,2
32,NV,89835,2
32,NV,89883,2
33,NH,03031,1
33,NH,03031,2
33,NH,03032,1
33,NH,03033,2
33,NH,03034,1
33,NH,03034,2
33,NH,03036,1
33,NH,03037,2
33,NH,03038,1
33,NH,03042,1
33,NH,03043,2
33,NH,03044,1
33,NH,03045,1
33,NH,03046,2
33,NH,03047,2
33,NH,03048,2
33,NH,03049,2
33,NH,03051,2
33,NH,03052,2
33,NH,03053,1
33,NH,03054,1
33,NH,03055,2
33,NH,03057,2
33,NH,03060,2
33,NH,03062,2
33,NH,03063,2
33,NH,03064,2
33,NH,03070,2
33,NH,03071,2
33,NH,03076,2
33,NH,03077,1
33,NH,03079,2
33,NH,03082,2
33,NH,03084,2
33,NH,03086,2
33,NH,03087,2
33,NH,03101,1
33,NH,03102,1
33,NH,03103,1
33,NH,03104,1
33,NH,03106,1
33,NH,03109,1
33,NH,03110,1
33,NH,03215,2
33,NH,03216,2
33,NH,03217,2
33,NH,03218,1
33,NH,03220,1
33,NH,03220,2
33,NH,03221,2
33,NH,03222,2
33,NH,03223,1
33,NH,03223,2
33,NH,03224,2
33,NH,03225,1
33,NH,03226,1
33,NH,03226,2
33,NH,03227,1
33,NH,03229,2
33,NH,03230,2
33,NH,03231,2
33,NH,03233,2
33,NH,03234,2
33,NH,03235,2
33,NH,03237,1
33,NH,03238,2
33,NH,03240,2
33,NH,03241,2
33,NH,03242,2
33,NH,03243,2
33,NH,03244,2
33,NH,03245,2
33,NH,03246,1
33,NH,03249,1
33,NH,03251,2
33,NH,03253,1
33,NH,03254,1
33,NH,03255,2
33,NH,03256,1
33,NH,03257,2
33,NH,03258,2
33,NH,03259,1
33,NH,03260,2
33,NH,03261,1
33,NH,03261,2
33,NH,03262,2
33,NH,03263,2
33,NH,03264,2
33,NH,03266,2
33,NH,03268,2
33,NH,03269,1
33,NH,03273,2
33,NH,03275,2
33,NH,03276,1
33,NH,03276,2
33,NH,03278,2
33,NH,03279,2
33,NH,03280,2
33,NH,03281,2
33,NH,03282,2
33,NH,03284,2
33,NH,03285,2
33,NH,03287,2
33,NH,03290,1
33,NH,03290,2
33,NH,03291,1
33,NH,03293,2
33,NH,03301,2
33,NH,03303,2
33,NH,03304,2
33,NH,03307,2
33,NH,03431,2
33,NH,03440,2
33,NH,03441,2
33,NH,03442,2
33,NH,03443,2
33,NH,03444,2
33,NH,03445,2
33,NH,03446,2
33,NH,03447,2
33,NH,03448,2
33,NH,03449,2
33,NH,03450,2
33,NH,03451,2
33,NH,03452,2
33,NH,03455,2
33,NH,03456,2
33,NH,03457,2
33,NH,03458,2
33,NH,03461,2
33,NH,03462,2
33,NH,03464,2
33,NH,03465,2
33,NH,03466,2
33,NH,03467,2
33,NH,03470,2
33,NH,03561,2
33,NH,03570,2
33,NH,03574,2
33,NH,03575,2
33,NH,03576,2
33,NH,03579,2
33,NH,03580,2
33,NH,03581,2
33,NH,03582,2
33,NH,03583,2
33,NH,03584,2
33,NH,03585,2
33,NH,03586,2
33,NH,03588,2
33,NH,03590,2
33,NH,03592,2
33,NH,03593,2
33,NH,03595,2
33,NH,03597,2
33,NH,03598,2
33,NH,03601,2
33,NH,03602,2
33,NH,03603,2
33,NH,03604,2
33,NH,03605,2
33,NH,03607,2
33,NH,03608,2
33,NH,03609,2
33,NH,03740,2
33,NH,03741,2
33,NH,03743,2
33,NH,03745,2
33,NH,03746,2
33,NH,03748,2
33,NH,03750,2
33,NH,03751,2
33,NH,03752,2
33,NH,03753,2
33,NH,03754,2
33,NH,03755,2
33,NH,03765,2
33,NH,03766,2
33,NH,03768,2
33,NH,03770,2
33,NH,03771,2
33,NH,03773,2
33,NH,03774,2
33,NH,03777,2
33,NH,03779,2
33,NH,03780,2
33,NH,03781,2
33,NH,03782,2
33,NH,03784,2
33,NH,03785,2
33,NH,03801,1
33,NH,03809,1
33,NH,03810,1
33,NH,03811,1
33,NH,03811,2
33,NH,03812,1
33,NH,03813,1
33,NH,03814,1
33,NH,03816,1
33,NH,03817,1
33,NH,03818,1
33,NH,03819,1
33,NH,03820,1
33,NH,03823,1
33,NH,03824,1
33,NH,03825,1
33,NH,03826,1
33,NH,03827,1
33,NH,03830,1
33,NH,03832,1
33,NH,03833,1
33,NH,03835,1
33,NH,03836,1
33,NH,03837,1
33,NH,03838,1
33,NH,03839,1
33,NH,03840,1
33,NH,03841,1
33,NH,03842,1
33,NH,03844,1
33,NH,03845,1
33,NH,03846,1
33,NH,03847,1
33,NH,03848,1
33,NH,03849,1
33,NH,03850,1
33,NH,03851,1
33,NH,03852,1
33,NH,03853,1
33,NH,03854,1
33,NH,03855,1
33,NH,03856,1
33,NH,03857,1
33,NH,03858,1
33,NH,03860,1
33,NH,03861,1
33,NH,03862,1
33,NH,03864,1
33,NH,03865,1
33,NH,03865,2
33,NH,03867,1
33,NH,03868,1
33,NH,03869,1
33,NH,03870,1
33,NH,03871,1
33,NH,03872,1
33,NH,03873,1
33,NH,03874,1
33,NH,03875,1
33,NH,03878,1
33,NH,03882,1
33,NH,03883,1
33,NH,03884,1
33,NH,03885,1
33,NH,03886,1
33,NH,03887,1
33,NH,03890,1
33,NH,03894,1
34,NJ,07001,6
34,NJ,07002,10
34,NJ,07002,8
34,NJ,07003,10
34,NJ,07003,11
34,NJ,07003,8
34,NJ,07004,11
34,NJ,07005,11
34,NJ,07006,11
34,NJ,07008,6
34,NJ,07009,11
34,NJ,07010,9
34,NJ,07011,9
34,NJ,07012,9
34,NJ,07013,9
34,NJ,07014,9
34,NJ,07016,7
34,NJ,07017,10
34,NJ,07017,8
34,NJ,07018,10
34,NJ,07020,9
34,NJ,07021,11
34,NJ,07022,8
34,NJ,07023,12
34,NJ,07024,9
34,NJ,07026,9
34,NJ,07027,7
34,NJ,07028,10
34,NJ,07029,8
34,NJ,07030,8
34,NJ,07031,9
34,NJ,07032,8
34,NJ,07032,9
34,NJ,07033,7
34,NJ,07034,11
34,NJ,07035,11
34,NJ,07036,10
34,NJ,07036,7
34,NJ,07039,11
34,NJ,07039,7
34,NJ,07040,10
34,NJ,07041,10
34,NJ,07041,7
34,NJ,07042,10
34,NJ,07043,10
34,NJ,07043,11
34,NJ,07043,9
34,NJ,07044,10
34,NJ,07044,11
34,NJ,07045,11
34,NJ,07046,11
34,NJ,07047,8
34,NJ,07050,10
34,NJ,07052,10
34,NJ,07052,11
34,NJ,07054,11
34,NJ,07055,9
34,NJ,07057,9
34,NJ,07058,11
34,NJ,07059,7
34,NJ,07060,12
34,NJ,07060,7
34,NJ,07062,12
34,NJ,07062,7
34,NJ,07063,12
34,NJ,07063,7
34,NJ,07064,6
34,NJ,07065,10
34,NJ,07066,7
34,NJ,07067,6
34,NJ,07068,11
34,NJ,07069,7
34,NJ,07070,9
34,NJ,07071,9
34,NJ,07072,9
34,NJ,07073,9
34,NJ,07074,9
34,NJ,07075,9
34,NJ,07076,12
34,NJ,07076,7
34,NJ,07077,6
34,NJ,07078,7
34,NJ,07079,10
34,NJ,07080,6
34,NJ,07081,7
34,NJ,07082,11
34,NJ,07083,10
34,NJ,07083,7
34,NJ,07083,8
34,NJ,07086,8
34,NJ,07087,8
34,NJ,07088,10
34,NJ,07090,12
34,NJ,07090,7
34,NJ,07092,7
34,NJ,07093,8
34,NJ,07094,9
34,NJ,07095,6
34,NJ,07102,10
34,NJ,07102,8
34,NJ,07103,10
34,NJ,07104,10
34,NJ,07104,8
34,NJ,07105,10
34,NJ,07105,8
34,NJ,07106,10
34,NJ,07107,10
34,NJ,07107,8
34,NJ,07108,10
34,NJ,07109,11
34,NJ,07109,8
34,NJ,07110,11
34,NJ,07110,9
34,NJ,07111,10
34,NJ,07112,10
34,NJ,07114,10
34,NJ,07114,8
34,NJ,07201,8
34,NJ,07202,8
34,NJ,07203,10
34,NJ,07204,10
34,NJ,07205,10
34,NJ,07206,8
34,NJ,07208,10
34,NJ,07208,8
34,NJ,07302,10
34,NJ,07302,8
34,NJ,07304,10
34,NJ,07304,8
34,NJ,07305,10
34,NJ,07305,8
34,NJ,07306,10
34,NJ,07306,8
34,NJ,07307,8
34,NJ,07310,8
34,NJ,07311,8
34,NJ,07401,5
34,NJ,07403,11
34,NJ,07405,11
34,NJ,07407,9
34,NJ,07410,5
34,NJ,07416,5
34,NJ,07417,5
34,NJ,07418,5
34,NJ,07419,5
34,NJ,07420,11
34,NJ,07421,5
34,NJ,07422,5
34,NJ,07423,5
34,NJ,07424,11
34,NJ,07430,5
34,NJ,07432,5
34,NJ,07435,11
34,NJ,07435,5
34,NJ,07436,5
34,NJ,07438,11
34,NJ,07438,5
34,NJ,07439,11
34,NJ,07440,11
34,NJ,07442,11
34,NJ,07444,11
34,NJ,07446,5
34,NJ,07450,5
34,NJ,07452,5
34,NJ,07456,5
34,NJ,07457,11
34,NJ,07458,5
34,NJ,07460,11
34,NJ,07460,5
34,NJ,07461,5
34,NJ,07462,5
34,NJ,07463,5
34,NJ,07465,11
34,NJ,07465,5
34,NJ,07470,11
34,NJ,07480,5
34,NJ,07481,5
34,NJ,07495,5
34,NJ,07501,9
34,NJ,07502,9
34,NJ,07503,9
34,NJ,07504,9
34,NJ,07505,9
34,NJ,07506,9
34,NJ,07508,11
34,NJ,07508,9
34,NJ,07512,11
34,NJ,07513,9
34,NJ,07514,9
34,NJ,07522,9
34,NJ,07524,9
34,NJ,07601,5
34,NJ,07603,5
34,NJ,07604,9
34,NJ,07605,9
34,NJ,07606,9
34,NJ,07607,5
34,NJ,07608,9
34,NJ,07620,5
34,NJ,07621,5
34,NJ,07624,5
34,NJ,07626,9
34,NJ,07627,5
34,NJ,07628,5
34,NJ,07630,5
34,NJ,07631,9
34,NJ,07632,9
34,NJ,07640,5
34,NJ,07641,5
34,NJ,07642,5
34,NJ,07643,9
34,NJ,07644,5
34,NJ,07645,5
34,NJ,07646,5
34,NJ,07647,5
34,NJ,07648,5
34,NJ,07649,5
34,NJ,07650,9
34,NJ,07652,5
34,NJ,07656,5
34,NJ,07657,9
34,NJ,07660,9
34,NJ,07661,5
34,NJ,07662,5
34,NJ,07663,9
34,NJ,07666,5
34,NJ,07666,9
34,NJ,07670,5
34,NJ,07670,9
34,NJ,07675,5
34,NJ,07676,5
34,NJ,07677,5
34,NJ,07701,4
34,NJ,07701,6
34,NJ,07702,4
34,NJ,07703,4
34,NJ,07703,6
34,NJ,07704,4
